"Hour","Temp                  
(°C)","Rel Hum.                  
(%)","Sol. Rad.                  
(W.m                  -2
)","Rainfall                  
(mm)","Date","Station","Latitude","Longitude"
"0","9.0","98","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"1","8.9","98","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"2","9.0","98","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"3","9.0","98","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"4","8.5","97","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"5","7.9","97","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"6","8.1","93","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"7","7.8","88","7","0.0",2015-12-31,"DWCC",39.73,-75.73
"8","7.6","85","38","0.0",2015-12-31,"DWCC",39.73,-75.73
"9","7.8","82","133","0.0",2015-12-31,"DWCC",39.73,-75.73
"10","8.2","77","109","0.0",2015-12-31,"DWCC",39.73,-75.73
"11","9.1","72","327","0.0",2015-12-31,"DWCC",39.73,-75.73
"12","10.0","67","445","0.0",2015-12-31,"DWCC",39.73,-75.73
"13","9.6","67","291","0.0",2015-12-31,"DWCC",39.73,-75.73
"14","9.3","66","226","0.0",2015-12-31,"DWCC",39.73,-75.73
"15","8.2","68","94","0.0",2015-12-31,"DWCC",39.73,-75.73
"16","6.7","70","17","0.0",2015-12-31,"DWCC",39.73,-75.73
"17","5.7","71","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"18","5.1","71","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"19","4.8","70","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"20","4.6","72","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"21","4.4","71","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"22","4.1","70","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"23","3.7","69","0","0.0",2015-12-31,"DWCC",39.73,-75.73
"0","6.7","98","0","0.0",2015-12-30,"DWCC",39.73,-75.73
"1","6.7","98","0","0.0",2015-12-30,"DWCC",39.73,-75.73
"2","6.7","98","0","0.0",2015-12-30,"DWCC",39.73,-75.73
"3","6.9","99","0","0.0",2015-12-30,"DWCC",39.73,-75.73
"4","7.0","99","0","0.0",2015-12-30,"DWCC",39.73,-75.73
"5","7.1","98","0","0.0",2015-12-30,"DWCC",39.73,-75.73
"6","7.1","98","0","0.0",2015-12-30,"DWCC",39.73,-75.73
"7","7.1","98","6","0.0",2015-12-30,"DWCC",39.73,-75.73
"8","7.3","96","41","0.0",2015-12-30,"DWCC",39.73,-75.73
"9","7.6","93","66","0.0",2015-12-30,"DWCC",39.73,-75.73
"10","7.7","92","83","0.0",2015-12-30,"DWCC",39.73,-75.73
"11","7.8","93","71","0.0",2015-12-30,"DWCC",39.73,-75.73
"12","8.1","94","62","0.0",2015-12-30,"DWCC",39.73,-75.73
"13","8.5","93","66","0.0",2015-12-30,"DWCC",39.73,-75.73
"14","8.9","92","58","0.0",2015-12-30,"DWCC",39.73,-75.73
"15","8.9","92","16","0.0",2015-12-30,"DWCC",39.73,-75.73
"16","8.9","94","4","0.0",2015-12-30,"DWCC",39.73,-75.73
"17","8.9","95","0","0.0",2015-12-30,"DWCC",39.73,-75.73
"18","8.9","97","0","0.3",2015-12-30,"DWCC",39.73,-75.73
"19","9.0","98","0","0.0",2015-12-30,"DWCC",39.73,-75.73
"20","9.1","98","0","0.8",2015-12-30,"DWCC",39.73,-75.73
"21","9.2","98","0","1.8",2015-12-30,"DWCC",39.73,-75.73
"22","9.2","98","0","1.0",2015-12-30,"DWCC",39.73,-75.73
"23","9.2","98","0","0.3",2015-12-30,"DWCC",39.73,-75.73
"0","4.4","96","0","1.8",2015-12-29,"DWCC",39.73,-75.73
"1","4.4","96","0","3.0",2015-12-29,"DWCC",39.73,-75.73
"2","4.8","96","0","2.3",2015-12-29,"DWCC",39.73,-75.73
"3","5.5","97","0","2.0",2015-12-29,"DWCC",39.73,-75.73
"4","6.2","97","0","2.8",2015-12-29,"DWCC",39.73,-75.73
"5","6.8","97","0","2.5",2015-12-29,"DWCC",39.73,-75.73
"6","7.6","97","0","0.5",2015-12-29,"DWCC",39.73,-75.73
"7","8.6","97","1","0.0",2015-12-29,"DWCC",39.73,-75.73
"8","9.2","98","7","1.3",2015-12-29,"DWCC",39.73,-75.73
"9","9.4","98","26","0.5",2015-12-29,"DWCC",39.73,-75.73
"10","9.5","98","82","0.0",2015-12-29,"DWCC",39.73,-75.73
"11","9.5","96","155","0.0",2015-12-29,"DWCC",39.73,-75.73
"12","9.9","95","143","0.0",2015-12-29,"DWCC",39.73,-75.73
"13","10.1","95","95","0.0",2015-12-29,"DWCC",39.73,-75.73
"14","10.6","94","67","0.0",2015-12-29,"DWCC",39.73,-75.73
"15","10.9","93","46","0.0",2015-12-29,"DWCC",39.73,-75.73
"16","10.7","92","9","0.0",2015-12-29,"DWCC",39.73,-75.73
"17","10.1","94","0","0.0",2015-12-29,"DWCC",39.73,-75.73
"18","9.5","95","0","0.0",2015-12-29,"DWCC",39.73,-75.73
"19","8.9","96","0","0.0",2015-12-29,"DWCC",39.73,-75.73
"20","8.3","97","0","0.0",2015-12-29,"DWCC",39.73,-75.73
"21","7.7","97","0","0.0",2015-12-29,"DWCC",39.73,-75.73
"22","7.2","98","0","0.0",2015-12-29,"DWCC",39.73,-75.73
"23","6.8","98","0","0.0",2015-12-29,"DWCC",39.73,-75.73
"0","7.5","74","0","0.0",2015-12-28,"DWCC",39.73,-75.73
"1","6.6","75","0","0.0",2015-12-28,"DWCC",39.73,-75.73
"2","5.9","72","0","0.0",2015-12-28,"DWCC",39.73,-75.73
"3","5.0","66","0","0.0",2015-12-28,"DWCC",39.73,-75.73
"4","4.4","67","0","0.0",2015-12-28,"DWCC",39.73,-75.73
"5","3.9","68","0","0.0",2015-12-28,"DWCC",39.73,-75.73
"6","3.4","69","0","0.0",2015-12-28,"DWCC",39.73,-75.73
"7","3.1","69","24","0.0",2015-12-28,"DWCC",39.73,-75.73
"8","3.9","67","112","0.0",2015-12-28,"DWCC",39.73,-75.73
"9","4.2","66","148","0.0",2015-12-28,"DWCC",39.73,-75.73
"10","4.6","63","138","0.0",2015-12-28,"DWCC",39.73,-75.73
"11","5.1","58","180","0.0",2015-12-28,"DWCC",39.73,-75.73
"12","5.3","58","160","0.0",2015-12-28,"DWCC",39.73,-75.73
"13","5.2","59","97","0.0",2015-12-28,"DWCC",39.73,-75.73
"14","5.2","61","64","0.0",2015-12-28,"DWCC",39.73,-75.73
"15","5.3","62","23","0.0",2015-12-28,"DWCC",39.73,-75.73
"16","5.4","61","3","0.0",2015-12-28,"DWCC",39.73,-75.73
"17","4.7","56","0","0.0",2015-12-28,"DWCC",39.73,-75.73
"18","4.5","65","0","0.0",2015-12-28,"DWCC",39.73,-75.73
"19","4.5","70","0","0.0",2015-12-28,"DWCC",39.73,-75.73
"20","4.2","83","0","0.3",2015-12-28,"DWCC",39.73,-75.73
"21","4.1","87","0","0.3",2015-12-28,"DWCC",39.73,-75.73
"22","3.7","93","0","0.5",2015-12-28,"DWCC",39.73,-75.73
"23","4.0","96","0","0.5",2015-12-28,"DWCC",39.73,-75.73
"0","8.9","97","0","0.5",2015-12-27,"DWCC",39.73,-75.73
"1","9.0","98","0","0.3",2015-12-27,"DWCC",39.73,-75.73
"2","9.1","98","0","0.0",2015-12-27,"DWCC",39.73,-75.73
"3","9.1","98","0","0.0",2015-12-27,"DWCC",39.73,-75.73
"4","9.1","98","0","0.0",2015-12-27,"DWCC",39.73,-75.73
"5","9.1","98","0","0.0",2015-12-27,"DWCC",39.73,-75.73
"6","9.2","99","0","0.0",2015-12-27,"DWCC",39.73,-75.73
"7","9.5","99","6","0.0",2015-12-27,"DWCC",39.73,-75.73
"8","10.2","99","25","0.0",2015-12-27,"DWCC",39.73,-75.73
"9","11.0","99","57","0.0",2015-12-27,"DWCC",39.73,-75.73
"10","11.8","99","90","0.0",2015-12-27,"DWCC",39.73,-75.73
"11","12.7","99","78","0.0",2015-12-27,"DWCC",39.73,-75.73
"12","13.6","99","79","0.0",2015-12-27,"DWCC",39.73,-75.73
"13","14.7","99","91","0.0",2015-12-27,"DWCC",39.73,-75.73
"14","15.4","98","72","0.0",2015-12-27,"DWCC",39.73,-75.73
"15","16.3","94","62","0.0",2015-12-27,"DWCC",39.73,-75.73
"16","16.5","93","14","0.0",2015-12-27,"DWCC",39.73,-75.73
"17","16.4","93","0","0.0",2015-12-27,"DWCC",39.73,-75.73
"18","16.3","94","0","2.3",2015-12-27,"DWCC",39.73,-75.73
"19","16.3","95","0","0.3",2015-12-27,"DWCC",39.73,-75.73
"20","14.9","89","0","0.0",2015-12-27,"DWCC",39.73,-75.73
"21","12.5","84","0","0.3",2015-12-27,"DWCC",39.73,-75.73
"22","10.9","84","0","0.0",2015-12-27,"DWCC",39.73,-75.73
"23","9.1","80","0","0.0",2015-12-27,"DWCC",39.73,-75.73
"0","15.7","98","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"1","15.8","98","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"2","15.6","98","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"3","14.1","88","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"4","12.8","79","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"5","12.0","72","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"6","11.5","71","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"7","11.5","70","6","0.0",2015-12-26,"DWCC",39.73,-75.73
"8","11.6","62","24","0.0",2015-12-26,"DWCC",39.73,-75.73
"9","11.5","53","31","0.0",2015-12-26,"DWCC",39.73,-75.73
"10","11.5","53","62","0.0",2015-12-26,"DWCC",39.73,-75.73
"11","11.8","53","121","0.0",2015-12-26,"DWCC",39.73,-75.73
"12","11.9","55","127","0.0",2015-12-26,"DWCC",39.73,-75.73
"13","12.1","58","154","0.0",2015-12-26,"DWCC",39.73,-75.73
"14","12.2","61","91","0.0",2015-12-26,"DWCC",39.73,-75.73
"15","12.1","65","24","0.0",2015-12-26,"DWCC",39.73,-75.73
"16","11.6","68","4","0.0",2015-12-26,"DWCC",39.73,-75.73
"17","11.1","70","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"18","10.4","78","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"19","9.9","84","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"20","9.2","91","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"21","8.8","96","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"22","8.7","97","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"23","8.8","97","0","0.0",2015-12-26,"DWCC",39.73,-75.73
"0","17.0","98","0","0.0",2015-12-25,"DWCC",39.73,-75.73
"1","16.7","98","0","0.0",2015-12-25,"DWCC",39.73,-75.73
"2","16.7","98","0","0.0",2015-12-25,"DWCC",39.73,-75.73
"3","16.7","98","0","0.0",2015-12-25,"DWCC",39.73,-75.73
"4","17.0","98","0","0.0",2015-12-25,"DWCC",39.73,-75.73
"5","16.8","98","0","0.3",2015-12-25,"DWCC",39.73,-75.73
"6","16.4","98","0","0.0",2015-12-25,"DWCC",39.73,-75.73
"7","16.1","98","10","0.0",2015-12-25,"DWCC",39.73,-75.73
"8","16.5","98","63","0.0",2015-12-25,"DWCC",39.73,-75.73
"9","17.0","98","111","0.0",2015-12-25,"DWCC",39.73,-75.73
"10","17.4","98","109","0.0",2015-12-25,"DWCC",39.73,-75.73
"11","17.7","98","151","0.0",2015-12-25,"DWCC",39.73,-75.73
"12","17.9","98","117","0.0",2015-12-25,"DWCC",39.73,-75.73
"13","17.9","98","58","0.0",2015-12-25,"DWCC",39.73,-75.73
"14","18.0","97","57","0.3",2015-12-25,"DWCC",39.73,-75.73
"15","17.7","97","16","0.0",2015-12-25,"DWCC",39.73,-75.73
"16","17.5","98","2","2.5",2015-12-25,"DWCC",39.73,-75.73
"17","17.2","98","0","6.1",2015-12-25,"DWCC",39.73,-75.73
"18","16.8","98","0","3.6",2015-12-25,"DWCC",39.73,-75.73
"19","16.6","98","0","0.5",2015-12-25,"DWCC",39.73,-75.73
"20","16.1","98","0","0.3",2015-12-25,"DWCC",39.73,-75.73
"21","15.9","98","0","0.0",2015-12-25,"DWCC",39.73,-75.73
"22","15.8","98","0","0.0",2015-12-25,"DWCC",39.73,-75.73
"23","15.7","98","0","0.0",2015-12-25,"DWCC",39.73,-75.73
"0","19.6","98","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"1","19.6","94","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"2","18.9","95","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"3","18.7","96","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"4","19.0","93","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"5","19.1","89","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"6","18.6","91","0","0.5",2015-12-24,"DWCC",39.73,-75.73
"7","18.2","90","3","0.0",2015-12-24,"DWCC",39.73,-75.73
"8","18.1","92","22","2.0",2015-12-24,"DWCC",39.73,-75.73
"9","18.7","93","18","0.0",2015-12-24,"DWCC",39.73,-75.73
"10","19.5","91","43","0.0",2015-12-24,"DWCC",39.73,-75.73
"11","19.2","92","32","0.0",2015-12-24,"DWCC",39.73,-75.73
"12","19.0","93","79","0.0",2015-12-24,"DWCC",39.73,-75.73
"13","19.0","94","63","0.3",2015-12-24,"DWCC",39.73,-75.73
"14","19.0","94","85","0.0",2015-12-24,"DWCC",39.73,-75.73
"15","19.0","94","47","0.0",2015-12-24,"DWCC",39.73,-75.73
"16","18.6","95","10","0.0",2015-12-24,"DWCC",39.73,-75.73
"17","18.3","96","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"18","17.8","96","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"19","17.3","97","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"20","17.7","97","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"21","17.8","97","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"22","17.4","98","0","0.0",2015-12-24,"DWCC",39.73,-75.73
"23","17.0","98","0","0.3",2015-12-24,"DWCC",39.73,-75.73
"0","13.0","97","0","0.0",2015-12-23,"DWCC",39.73,-75.73
"1","12.9","97","0","0.0",2015-12-23,"DWCC",39.73,-75.73
"2","12.9","98","0","0.0",2015-12-23,"DWCC",39.73,-75.73
"3","13.0","98","0","0.0",2015-12-23,"DWCC",39.73,-75.73
"4","13.1","98","0","0.0",2015-12-23,"DWCC",39.73,-75.73
"5","13.2","98","0","0.0",2015-12-23,"DWCC",39.73,-75.73
"6","13.2","98","0","0.0",2015-12-23,"DWCC",39.73,-75.73
"7","13.3","98","1","0.5",2015-12-23,"DWCC",39.73,-75.73
"8","13.6","98","17","0.0",2015-12-23,"DWCC",39.73,-75.73
"9","13.9","98","27","0.3",2015-12-23,"DWCC",39.73,-75.73
"10","14.2","98","42","0.8",2015-12-23,"DWCC",39.73,-75.73
"11","14.6","98","56","0.0",2015-12-23,"DWCC",39.73,-75.73
"12","15.1","98","38","0.0",2015-12-23,"DWCC",39.73,-75.73
"13","15.2","98","23","4.1",2015-12-23,"DWCC",39.73,-75.73
"14","15.3","98","17","9.1",2015-12-23,"DWCC",39.73,-75.73
"15","15.2","98","5","2.5",2015-12-23,"DWCC",39.73,-75.73
"16","14.6","98","1","0.5",2015-12-23,"DWCC",39.73,-75.73
"17","14.8","98","0","1.8",2015-12-23,"DWCC",39.73,-75.73
"18","15.4","98","0","4.8",2015-12-23,"DWCC",39.73,-75.73
"19","16.1","98","0","2.3",2015-12-23,"DWCC",39.73,-75.73
"20","16.1","98","0","2.5",2015-12-23,"DWCC",39.73,-75.73
"21","16.5","98","0","1.0",2015-12-23,"DWCC",39.73,-75.73
"22","17.2","98","0","0.0",2015-12-23,"DWCC",39.73,-75.73
"23","18.9","98","0","0.8",2015-12-23,"DWCC",39.73,-75.73
"0","12.2","81","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"1","12.3","81","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"2","12.1","82","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"3","11.6","85","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"4","11.2","88","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"5","11.2","88","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"6","11.2","90","0","0.3",2015-12-22,"DWCC",39.73,-75.73
"7","11.1","94","2","1.3",2015-12-22,"DWCC",39.73,-75.73
"8","11.1","96","13","0.5",2015-12-22,"DWCC",39.73,-75.73
"9","11.9","97","29","0.0",2015-12-22,"DWCC",39.73,-75.73
"10","12.6","97","36","0.5",2015-12-22,"DWCC",39.73,-75.73
"11","12.8","97","44","0.0",2015-12-22,"DWCC",39.73,-75.73
"12","13.2","97","44","0.0",2015-12-22,"DWCC",39.73,-75.73
"13","13.9","96","68","0.3",2015-12-22,"DWCC",39.73,-75.73
"14","14.0","95","44","0.0",2015-12-22,"DWCC",39.73,-75.73
"15","13.5","97","26","0.0",2015-12-22,"DWCC",39.73,-75.73
"16","13.5","97","4","0.0",2015-12-22,"DWCC",39.73,-75.73
"17","13.5","97","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"18","13.7","95","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"19","13.7","95","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"20","13.6","95","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"21","13.4","96","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"22","13.2","96","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"23","13.1","97","0","0.0",2015-12-22,"DWCC",39.73,-75.73
"0","1.4","54","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"1","1.1","63","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"2","2.1","72","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"3","2.2","79","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"4","2.0","85","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"5","2.5","87","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"6","2.5","89","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"7","1.6","93","10","0.0",2015-12-21,"DWCC",39.73,-75.73
"8","3.4","90","108","0.0",2015-12-21,"DWCC",39.73,-75.73
"9","5.5","80","178","0.0",2015-12-21,"DWCC",39.73,-75.73
"10","6.8","72","198","0.0",2015-12-21,"DWCC",39.73,-75.73
"11","8.5","62","260","0.0",2015-12-21,"DWCC",39.73,-75.73
"12","9.6","54","177","0.0",2015-12-21,"DWCC",39.73,-75.73
"13","10.0","53","149","0.0",2015-12-21,"DWCC",39.73,-75.73
"14","10.4","56","124","0.0",2015-12-21,"DWCC",39.73,-75.73
"15","10.6","63","41","0.0",2015-12-21,"DWCC",39.73,-75.73
"16","10.8","66","6","0.0",2015-12-21,"DWCC",39.73,-75.73
"17","11.6","66","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"18","11.7","68","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"19","11.5","73","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"20","11.5","76","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"21","11.6","79","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"22","11.9","80","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"23","12.0","81","0","0.0",2015-12-21,"DWCC",39.73,-75.73
"0","-1.7","63","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"1","-2.3","65","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"2","-2.2","65","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"3","-2.5","67","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"4","-2.5","67","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"5","-2.7","66","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"6","-2.7","65","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"7","-2.8","65","28","0.0",2015-12-20,"DWCC",39.73,-75.73
"8","-1.1","59","150","0.0",2015-12-20,"DWCC",39.73,-75.73
"9","0.5","53","278","0.0",2015-12-20,"DWCC",39.73,-75.73
"10","1.7","51","377","0.0",2015-12-20,"DWCC",39.73,-75.73
"11","2.7","49","423","0.0",2015-12-20,"DWCC",39.73,-75.73
"12","3.7","45","420","0.0",2015-12-20,"DWCC",39.73,-75.73
"13","4.4","44","360","0.0",2015-12-20,"DWCC",39.73,-75.73
"14","4.9","41","277","0.0",2015-12-20,"DWCC",39.73,-75.73
"15","4.3","43","123","0.0",2015-12-20,"DWCC",39.73,-75.73
"16","3.2","45","15","0.0",2015-12-20,"DWCC",39.73,-75.73
"17","2.0","48","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"18","1.2","52","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"19","1.0","53","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"20","1.2","51","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"21","0.4","54","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"22","0.4","54","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"23","0.9","53","0","0.0",2015-12-20,"DWCC",39.73,-75.73
"0","0.8","54","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"1","0.4","57","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"2","0.3","59","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"3","0.2","61","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"4","-0.3","65","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"5","-0.9","59","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"6","-1.1","54","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"7","-1.5","55","29","0.0",2015-12-19,"DWCC",39.73,-75.73
"8","-0.5","53","154","0.0",2015-12-19,"DWCC",39.73,-75.73
"9","0.8","50","283","0.0",2015-12-19,"DWCC",39.73,-75.73
"10","2.0","47","378","0.0",2015-12-19,"DWCC",39.73,-75.73
"11","2.9","44","391","0.0",2015-12-19,"DWCC",39.73,-75.73
"12","2.7","43","220","0.0",2015-12-19,"DWCC",39.73,-75.73
"13","3.2","41","230","0.0",2015-12-19,"DWCC",39.73,-75.73
"14","4.0","37","290","0.0",2015-12-19,"DWCC",39.73,-75.73
"15","3.3","38","94","0.0",2015-12-19,"DWCC",39.73,-75.73
"16","2.7","41","16","0.0",2015-12-19,"DWCC",39.73,-75.73
"17","1.9","44","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"18","1.1","48","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"19","0.5","51","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"20","-0.1","54","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"21","-0.4","56","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"22","-0.8","58","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"23","-1.3","61","0","0.0",2015-12-19,"DWCC",39.73,-75.73
"0","10.3","94","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"1","10.0","93","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"2","9.8","88","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"3","9.2","83","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"4","8.0","78","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"5","6.3","74","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"6","5.2","72","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"7","4.7","71","1","0.0",2015-12-18,"DWCC",39.73,-75.73
"8","4.3","70","8","0.0",2015-12-18,"DWCC",39.73,-75.73
"9","4.3","69","44","0.0",2015-12-18,"DWCC",39.73,-75.73
"10","4.5","68","86","0.0",2015-12-18,"DWCC",39.73,-75.73
"11","5.1","66","163","0.0",2015-12-18,"DWCC",39.73,-75.73
"12","5.9","62","253","0.0",2015-12-18,"DWCC",39.73,-75.73
"13","6.4","58","266","0.0",2015-12-18,"DWCC",39.73,-75.73
"14","6.2","55","145","0.0",2015-12-18,"DWCC",39.73,-75.73
"15","5.4","56","77","0.0",2015-12-18,"DWCC",39.73,-75.73
"16","4.8","56","9","0.0",2015-12-18,"DWCC",39.73,-75.73
"17","4.3","56","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"18","3.7","56","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"19","3.3","54","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"20","3.2","52","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"21","2.9","54","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"22","2.3","54","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"23","1.6","52","0","0.0",2015-12-18,"DWCC",39.73,-75.73
"0","7.6","87","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"1","8.1","87","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"2","7.3","90","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"3","7.1","92","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"4","7.3","92","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"5","7.5","93","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"6","8.1","92","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"7","8.6","92","1","0.0",2015-12-17,"DWCC",39.73,-75.73
"8","8.9","94","9","0.5",2015-12-17,"DWCC",39.73,-75.73
"9","9.3","95","15","3.0",2015-12-17,"DWCC",39.73,-75.73
"10","10.0","97","20","2.8",2015-12-17,"DWCC",39.73,-75.73
"11","10.4","97","16","5.3",2015-12-17,"DWCC",39.73,-75.73
"12","10.7","97","25","4.8",2015-12-17,"DWCC",39.73,-75.73
"13","11.2","98","30","4.3",2015-12-17,"DWCC",39.73,-75.73
"14","11.4","98","21","2.5",2015-12-17,"DWCC",39.73,-75.73
"15","11.5","98","17","1.3",2015-12-17,"DWCC",39.73,-75.73
"16","11.4","98","7","0.8",2015-12-17,"DWCC",39.73,-75.73
"17","11.1","98","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"18","10.6","98","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"19","10.4","98","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"20","10.4","98","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"21","10.6","99","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"22","10.7","98","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"23","10.6","96","0","0.0",2015-12-17,"DWCC",39.73,-75.73
"0","7.8","72","0","0.0",2015-12-16,"DWCC",39.73,-75.73
"1","7.7","73","0","0.0",2015-12-16,"DWCC",39.73,-75.73
"2","7.9","73","0","0.0",2015-12-16,"DWCC",39.73,-75.73
"3","8.1","73","0","0.0",2015-12-16,"DWCC",39.73,-75.73
"4","8.3","73","0","0.0",2015-12-16,"DWCC",39.73,-75.73
"5","8.5","73","0","0.0",2015-12-16,"DWCC",39.73,-75.73
"6","8.7","73","0","0.0",2015-12-16,"DWCC",39.73,-75.73
"7","8.7","71","8","0.0",2015-12-16,"DWCC",39.73,-75.73
"8","8.9","69","49","0.0",2015-12-16,"DWCC",39.73,-75.73
"9","8.9","66","84","0.0",2015-12-16,"DWCC",39.73,-75.73
"10","9.2","66","114","0.0",2015-12-16,"DWCC",39.73,-75.73
"11","9.3","66","106","0.0",2015-12-16,"DWCC",39.73,-75.73
"12","9.5","65","138","0.0",2015-12-16,"DWCC",39.73,-75.73
"13","9.4","66","107","0.0",2015-12-16,"DWCC",39.73,-75.73
"14","9.4","67","69","0.0",2015-12-16,"DWCC",39.73,-75.73
